x,y,phi,theta1,theta2,theta3
-21.299395484519685,6.472740838191356,2.29340131636151,2.8217059680375005,2.447983995361759,-2.9762886470377494
15.39410195661826,-2.5636646998511736,6.648451878849257,2.8217059680375005,2.447983995361759,1.3787619154499975
-18.672372895396798,-30.03143398539009,4.133466271575559,2.8217059680375005,2.447983995361759,-1.1362236918237003
16.731140214388162,-13.653507542254463,6.157888935310757,2.8217059680375005,2.447983995361759,0.8881989719114971
-22.467174154709134,-26.926697175210506,3.9198844221281193,2.8217059680375005,2.447983995361759,-1.3498055412711403
-7.63515575851021,12.168716238914964,7.921275912218988,2.8217059680375005,2.447983995361759,2.6515859488197284
13.295969189585035,-23.158248462401193,5.714863529340045,2.8217059680375005,2.447983995361759,0.4451735659407854
-28.776689982675357,-7.004501123246402,2.9767283782045935,2.8217059680375005,2.447983995361759,-2.292961585194666
7.218081319435097,-29.539114090733925,5.329338103428106,2.8217059680375005,2.447983995361759,0.05964814002884644
-19.47481802783777,-29.482379433464835,4.091188946183452,2.8217059680375005,2.447983995361759,-1.1785010172158072
-45.526053994529626,-22.441133265235717,3.651529138105228,2.8217059680375005,1.3783149480237133,-0.5484917779559857
-23.039298346006174,11.65874917742115,1.4656934127791201,2.8217059680375005,1.3783149480237133,-2.7343275032820937
-47.63273507553306,-5.12954505301636,2.873849231554728,2.8217059680375005,1.3783149480237133,-1.326171684506486
-9.48133695406438,-27.7651920879724,5.479955416803088,2.8217059680375005,1.3783149480237133,1.2799345007418745
-8.651635651271498,4.49364282961311,7.034986283804218,2.8217059680375005,1.3783149480237133,2.8349653677430044
-31.036472600316852,-33.52612422259723,4.467144277473997,2.8217059680375005,1.3783149480237133,0.2671233614127826
-30.81713614667803,11.151214365682925,1.806222419265922,2.8217059680375005,1.3783149480237133,-2.393798496795292
-43.504909041377246,3.036995299674027,2.473330476080478,2.8217059680375005,1.3783149480237133,-1.7266904399807361
-46.86004130155078,-2.8057010366469726,2.7673232223371667,2.8217059680375005,1.3783149480237133,-1.4326976937240474
-47.934084065972485,-6.35988387835749,2.9289303810752427,2.8217059680375005,1.3783149480237133,-1.2710905349859714
-17.6290342426765,10.414302428668012,1.2237322690234644,2.8217059680375005,1.3783149480237133,-2.9762886470377494
-7.926248671984755,-26.10864010996021,5.578782831511211,2.8217059680375005,1.3783149480237133,1.3787619154499975
-48.38265281591839,-9.426840983089068,3.0637972242375136,2.8217059680375005,1.3783149480237133,-1.1362236918237003
-17.010169129185687,-32.6089996922595,5.088219887972711,2.8217059680375005,1.3783149480237133,0.8881989719114971
-47.48274721210309,-4.607081947371146,2.8502153747900736,2.8217059680375005,1.3783149480237133,-1.3498055412711403
-6.068928008816059,1.1666255897335471,6.851606864880942,2.8217059680375005,1.3783149480237133,2.6515859488197284
-26.99652793306558,-34.16242744047609,4.645194482001999,2.8217059680375005,1.3783149480237133,0.4451735659407854
-33.04133633464363,10.497537789141461,1.9070593308665478,2.8217059680375005,1.3783149480237133,-2.292961585194666
-35.512717814902345,-31.89732765780536,4.25966905609006,2.8217059680375005,1.3783149480237133,0.05964814002884644
-48.28661544512704,-8.459289478010625,3.0215198988454066,2.8217059680375005,1.3783149480237133,-1.1785010172158072
-16.779986777106163,-35.09405280891931,4.449046999078744,2.8217059680375005,2.17583280899723,-0.5484917779559857
-25.476035502577737,4.816282929628965,2.2632112737526366,2.8217059680375005,2.17583280899723,-2.7343275032820937
-30.640069900779444,-24.509758434168727,3.6713670925282447,2.8217059680375005,2.17583280899723,-1.326171684506486
12.206739662168454,-13.018344004674217,6.277473277776605,2.8217059680375005,2.17583280899723,1.2799345007418745
-10.298940850296548,10.107727411862214,7.832504144777735,2.8217059680375005,2.17583280899723,2.8349653677430044
1.2734622708697518,-32.467653948037615,5.2646621384475125,2.8217059680375005,2.17583280899723,0.2671233614127826
-30.54553524249762,-1.104234347234474,2.6037402802394385,2.8217059680375005,2.17583280899723,-2.393798496795292
-33.60102160627351,-15.851577672709265,3.2708483370539945,2.8217059680375005,2.17583280899723,-1.7266904399807361
-31.763354634353462,-22.33362928173169,3.564841083310683,2.8217059680375005,2.17583280899723,-1.4326976937240474
-29.97009701174653,-25.584784558103188,3.7264482420487592,2.8217059680375005,2.17583280899723,-1.2710905349859714
-20.806489772150826,7.8187732376419135,2.021250129996981,2.8217059680375005,2.17583280899723,-2.9762886470377494
12.107476436527945,-10.748407698749993,6.376300692484728,2.8217059680375005,2.17583280899723,1.3787619154499975
-28.088625788903997,-28.048015331560464,3.86131508521103,2.8217059680375005,2.17583280899723,-1.1362236918237003
10.414309960146761,-21.789488843964115,5.8857377489462275,2.8217059680375005,2.17583280899723,0.8881989719114971
-30.909193037227986,-24.037490720509588,3.64773323576359,2.8217059680375005,2.17583280899723,-1.3498055412711403
-6.114062695813456,9.632104333170968,7.649124725854459,2.8217059680375005,2.17583280899723,2.6515859488197284
4.550657793042337,-30.021018664840078,5.442712342975516,2.8217059680375005,2.17583280899723,0.4451735659407854
-31.63131900720687,-3.152510002306075,2.7045771918400643,2.8217059680375005,2.17583280899723,-2.292961585194666
-3.018735314322405,-34.53327476518865,5.057186917063577,2.8217059680375005,2.17583280899723,0.05964814002884644
-28.713948732674694,-27.303468282971842,3.819037759818923,2.8217059680375005,2.17583280899723,-1.1785010172158072
21.19722658594717,-10.207483285491474,-0.642183573075632,2.8217059680375005,-2.915397763157147,-0.5484917779559857
-19.099399843943065,-3.5263111900211683,-2.82801929840174,2.8217059680375005,-2.915397763157147,-2.7343275032820937
6.237350679836228,-19.170256543823488,-1.4198634796261322,2.8217059680375005,-2.915397763157147,-1.326171684506486
11.407404679985547,24.888479672158226,1.1862427056222282,2.8217059680375005,-2.915397763157147,1.2799345007418745
-18.40248332754637,12.531643043380807,2.741273572623358,2.8217059680375005,-2.915397763157147,2.8349653677430044
25.434023875740905,7.537221339536796,0.17343156629313627,2.8217059680375005,-2.915397763157147,0.2671233614127826
-15.473610935249255,-10.426021852670667,-2.487490291914938,2.8217059680375005,-2.915397763157147,-2.393798496795292
-2.902001979179702,-18.719078004314518,-1.8203822351003824,2.8217059680375005,-2.915397763157147,-1.7266904399807361
3.800082194042048,-19.409064016322418,-1.5263894888436937,2.8217059680375005,-2.915397763157147,-1.4326976937240474
7.483936421196945,-18.94538140376393,-1.3647823301056177,2.8217059680375005,-2.915397763157147,-1.2710905349859714
-20.161989079342018,1.9225886526144198,-3.0699804421573957,2.8217059680375005,-2.915397763157147,-2.9762886470377494
9.261709229204572,25.635778175713067,1.2850701203303512,2.8217059680375005,-2.915397763157147,1.3787619154499975
10.468360275011463,-18.10833058901344,-1.2299154869433466,2.8217059680375005,-2.915397763157147,-1.1362236918237003
18.89369982795978,19.97918532511518,0.7945071767918508,2.8217059680375005,-2.915397763157147,0.8881989719114971
5.699036029369575,-19.245631559774985,-1.4434973363907866,2.8217059680375005,-2.915397763157147,-1.3498055412711403
-16.41283097535291,16.24388037392213,2.557894153700082,2.8217059680375005,-2.915397763157147,2.6515859488197284
24.37292304206297,11.486917494977494,0.3514817708211391,2.8217059680375005,-2.915397763157147,0.4451735659407854
-13.972142046463542,-12.192360075909294,-2.3866533803143124,2.8217059680375005,-2.915397763157147,-2.292961585194666
25.765733695583258,2.785409257183648,-0.034043655090799874,2.8217059680375005,-2.915397763157147,0.05964814002884644
9.545334091496644,-18.41394759788916,-1.2721928123354536,2.8217059680375005,-2.915397763157147,-1.1785010172158072
8.10278178131212,-27.030084512767118,5.10761018686242,2.8217059680375005,2.8343959967809047,-0.5484917779559857
-23.19905582840554,-0.7879214072934237,2.9217744615363115,2.8217059680375005,2.8343959967809047,-2.7343275032820937
-9.336163356355291,-27.141368347785974,4.3299302803119195,2.8217059680375005,2.8343959967809047,-1.326171684506486
17.517664586529328,8.16831332916868,6.93603646556028,2.8217059680375005,2.8343959967809047,1.2799345007418745
-14.434175595772148,12.685031546697424,8.49106733256141,2.8217059680375005,2.8343959967809047,2.8349653677430044
20.773448854476605,-13.904567782926403,5.923225326231188,2.8217059680375005,2.8343959967809047,0.2671233614127826
-23.585138032877147,-8.572733092239732,3.2623034680231133,2.8217059680375005,2.8343959967809047,-2.393798496795292
-16.976541599248407,-22.10589921314713,3.9294115248376693,2.8217059680375005,2.8343959967809047,-1.7266904399807361
-11.556288211890386,-26.107757054019277,4.223404271094358,2.8217059680375005,2.8343959967809047,-1.4326976937240474
-8.148404600942758,-27.581566005800557,4.385011429832434,2.8217059680375005,2.8343959967809047,-1.2710905349859714
-21.343508693897768,4.444339118509919,2.679813317780656,2.8217059680375005,2.8343959967809047,-2.9762886470377494
16.05000181737263,9.902795965849933,7.034863880268403,2.8217059680375005,2.8343959967809047,1.3787619154499975
-5.152950235339894,-28.378242194275025,4.5198782729947045,2.8217059680375005,2.8343959967809047,-1.1362236918237003
21.46785679356794,0.13452421344359866,6.544300936729902,2.8217059680375005,2.8343959967809047,0.8881989719114971
-9.838024341636757,-26.93256315774258,4.3062964235472645,2.8217059680375005,2.8343959967809047,-1.3498055412711403
-10.833398819023481,14.869940946393719,8.307687913638134,2.8217059680375005,2.8343959967809047,2.6515859488197284
21.867997505173413,-9.964009706867536,6.101275530759191,2.8217059680375005,2.8343959967809047,0.4451735659407854
-23.190348301087063,-10.857136867962907,3.363140379623739,2.8217059680375005,2.8343959967809047,-2.292961585194666
18.642989466696463,-18.164954181787046,5.715750104847252,2.8217059680375005,2.8343959967809047,0.05964814002884644
-6.103149619383375,-28.172086374246955,4.477600947602598,2.8217059680375005,2.8343959967809047,-1.1785010172158072
16.94471657151488,-17.921220647734458,-0.860400365108204,2.8217059680375005,-3.1336145551897188,-0.5484917779559857
-20.94987663697387,-2.674713908071839,-3.046236090434312,2.8217059680375005,-3.1336145551897188,-2.7343275032820937
0.39927117091265085,-23.432792846499584,-1.6380802716587042,2.8217059680375005,-3.1336145551897188,-1.326171684506486
14.984951480429649,18.461832408089894,0.9680259135896563,2.8217059680375005,-3.1336145551897188,1.2799345007418745
-16.793116223729466,12.851551890881336,2.523056780590786,2.8217059680375005,-3.1336145551897188,2.8349653677430044
24.922572637693523,-1.5145510864968748,-0.04478522573943566,2.8217059680375005,-3.1336145551897188,0.2671233614127826
-18.903784943502007,-10.19574184450391,-2.70570708394751,2.8217059680375005,-3.1336145551897188,-2.393798496795292
-8.425666950333273,-21.013744220168277,-2.038599027132954,2.8217059680375005,-3.1336145551897188,-1.7266904399807361
-2.031896808265627,-23.138295074377293,-1.7446062808762657,2.8217059680375005,-3.1336145551897188,-1.4326976937240474
1.6649771943745433,-23.48312277152373,-1.5829991221381896,2.8217059680375005,-3.1336145551897188,-1.2710905349859714
-20.807639473243693,2.875004460234238,-3.2881972341899677,2.8217059680375005,-3.1336145551897188,-2.9762886470377494
13.051923040148361,19.655928329689647,1.0668533282977792,2.8217059680375005,-3.1336145551897188,1.3787619154499975
4.759837909564434,-23.31201765977694,-1.4481322789759186,2.8217059680375005,-3.1336145551897188,-1.1362236918237003
21.230901021726062,12.048260832433277,0.5762903847592789,2.8217059680375005,-3.1336145551897188,0.8881989719114971
-0.14259523807634933,-23.38984112073577,-1.6617141284233585,2.8217059680375005,-3.1336145551897188,-1.3498055412711403
-14.046989655791828,16.04501573970139,2.33967736166751,2.8217059680375005,-3.1336145551897188,2.6515859488197284
24.74170172537434,2.5711949179204194,0.13326497878856713,2.8217059680375005,-3.1336145551897188,0.4451735659407854
-17.82031620188306,-12.245243010348869,-2.6048701723468843,2.8217059680375005,-3.1336145551897188,-2.292961585194666
24.217700696126773,-6.225485708901342,-0.2522604471233718,2.8217059680375005,-3.1336145551897188,0.05964814002884644
3.792538513636824,-23.410561914841136,-1.4904096043680255,2.8217059680375005,-3.1336145551897188,-1.1785010172158072
-56.5568855368239,6.786838808722304,2.858497032697706,2.8217059680375005,0.5852828426161913,-0.5484917779559857
-16.482568735789716,14.692867845461844,0.6726613073715981,2.8217059680375005,0.5852828426161913,-2.7343275032820937
-45.70088684254293,20.435153135271204,2.080817126147206,2.8217059680375005,0.5852828426161913,-1.326171684506486
-35.058039741936035,-22.63027964912122,4.686923311395566,2.8217059680375005,0.5852828426161913,1.2799345007418745
-11.491939958025807,-0.5857842938930398,6.241954178396696,2.8217059680375005,0.5852828426161913,2.8349653677430044
-54.28759721152693,-11.314965631746443,3.6741121720664744,2.8217059680375005,0.5852828426161913,0.2671233614127826
-22.3017963804526,19.87832270094728,1.0131903138584,2.8217059680375005,0.5852828426161913,-2.393798496795292
-36.98590949533128,23.224507708996615,1.6802983706729557,2.8217059680375005,0.5852828426161913,-1.7266904399807361
-43.50299472716514,21.515235044168367,1.9742911169296444,2.8217059680375005,0.5852828426161913,-1.4326976937240474
-46.78893677463484,19.78654525337688,2.1358982756677207,2.8217059680375005,0.5852828426161913,-1.2710905349859714
-13.572898728712556,9.96492687415357,0.43070016361594243,2.8217059680375005,0.5852828426161913,-2.9762886470377494
-32.78658561084253,-22.57587237703615,4.785750726103689,2.8217059680375005,0.5852828426161913,1.3787619154499975
-49.288850467077886,17.954095708088573,2.2707651188299915,2.8217059680375005,0.5852828426161913,-1.1362236918237003
-43.792068651296,-20.664948878244292,4.295187782565189,2.8217059680375005,0.5852828426161913,0.8881989719114971
-45.22339545108561,20.694895367149037,2.0571832693825516,2.8217059680375005,0.5852828426161913,-1.3498055412711403
-12.05013144289017,-4.760451316192959,6.05857475947342,2.8217059680375005,0.5852828426161913,2.6515859488197284
-51.90617158820984,-14.639848592114198,3.8521623765944772,2.8217059680375005,0.5852828426161913,0.4451735659407854
-24.328225637195388,21.004352900489934,1.1140272254590258,2.8217059680375005,0.5852828426161913,-2.292961585194666
-56.26803402247927,-6.982804564980556,3.4666369506825383,2.8217059680375005,0.5852828426161913,0.05964814002884644
-48.532097076490736,18.564590095780165,2.2284877934378846,2.8217059680375005,0.5852828426161913,-1.1785010172158072
10.808184666811771,-24.815742823422326,5.194077345551788,2.8217059680375005,2.920863155470273,-0.5484917779559857
-22.64296949082656,-1.3748288540111568,3.0082416202256796,2.8217059680375005,2.920863155470273,-2.7343275032820937
-6.555998924258994,-26.432628664197455,4.416397439001288,2.8217059680375005,2.920863155470273,-1.326171684506486
17.148179509463574,11.064219471294681,7.022503624249648,2.8217059680375005,2.920863155470273,1.2799345007418745
-15.074351309995585,12.804719997262438,8.577534491250777,2.8217059680375005,2.920863155470273,2.8349653677430044
22.298002241699393,-10.645030575969596,6.009692484920556,2.8217059680375005,2.920863155470273,0.2671233614127826
-22.355317232807927,-9.163898671206468,3.3487706267124815,2.8217059680375005,2.920863155470273,-2.393798496795292
-14.60269340697339,-22.07579070505453,4.0158786835270375,2.8217059680375005,2.920863155470273,-1.7266904399807361
-8.857091596143324,-25.59460766436092,4.309871429783726,2.8217059680375005,2.920863155470273,-1.4326976937240474
-5.334662354739305,-26.76860756700912,4.471478588521802,2.8217059680375005,2.920863155470273,-1.2710905349859714
-21.24620975442612,3.9981282104953566,2.766280476470024,2.8217059680375005,2.920863155470273,-2.9762886470377494
15.536210892979009,12.665475603331746,7.121331038957771,2.8217059680375005,2.920863155470273,1.3787619154499975
-2.2815983559030917,-27.30362160860214,4.606345431684073,2.8217059680375005,2.920863155470273,-1.1362236918237003
21.777407602294232,3.401580676921114,6.6307680954192705,2.8217059680375005,2.920863155470273,0.8881989719114971
-7.074017280799725,-26.26794400120912,4.392763582236633,2.8217059680375005,2.920863155470273,-1.3498055412711403
-11.67571445753262,15.292427782741676,8.394155072327502,2.8217059680375005,2.920863155470273,2.6515859488197284
23.048157267882853,-6.624669629956582,6.187742689448559,2.8217059680375005,2.920863155470273,0.4451735659407854
-21.764722558414253,-11.405674189282044,3.4496075383131073,2.8217059680375005,2.920863155470273,-2.292961585194666
20.54342679449817,-15.07348566444638,5.80221726353662,2.8217059680375005,2.920863155470273,0.05964814002884644
-3.246051340433003,-27.18029467642833,4.564068106291966,2.8217059680375005,2.920863155470273,-1.1785010172158072
23.76195591227668,11.965424211441476,-0.08304896550863505,2.8217059680375005,-2.35626315559015,-0.5484917779559857
-13.942124120434972,-3.746307427251125,-2.268884690834743,2.8217059680375005,-2.35626315559015,-2.7343275032820937
15.834580603859123,-3.567956371226348,-0.8607288720591353,2.8217059680375005,-2.35626315559015,-1.326171684506486
-3.1537693584114224,36.52374178467943,1.7453773131892252,2.8217059680375005,-2.35626315559015,1.2799345007418745
-21.869324539381278,10.235934178110886,3.300408180190355,2.8217059680375005,-2.35626315559015,2.8349653677430044
17.94082222322827,29.25528818078863,0.7325661738601332,2.8217059680375005,-2.35626315559015,0.2671233614127826
-7.208519589853154,-7.671982205478972,-1.9283556843479412,2.8217059680375005,-2.35626315559015,-2.393798496795292
7.847690117792899,-8.033480916446074,-1.2612476275333855,2.8217059680375005,-2.35626315559015,-1.7266904399807361
13.895148911438158,-5.063252793745953,-0.9672548812766968,2.8217059680375005,-2.35626315559015,-1.4326976937240474
16.772043739488915,-2.7160715735478043,-0.8056477225386207,2.8217059680375005,-2.35626315559015,-1.2710905349859714
-17.733280528794435,0.30915043415180676,-2.510845834590399,2.8217059680375005,-2.35626315559015,-2.9762886470377494
-5.369113034761365,36.01904740530336,1.8442047278973481,2.8217059680375005,-2.35626315559015,1.3787619154499975
18.857967108651586,-0.4233955162574148,-0.6707808793763497,2.8217059680375005,-2.35626315559015,-1.1362236918237003
5.79662031469164,36.33318804396195,1.3536417843588477,2.8217059680375005,-2.35626315559015,0.8881989719114971
15.418226368401962,-3.917403372291755,-0.8843627288237896,2.8217059680375005,-2.35626315559015,-1.3498055412711403
-22.15183408645307,14.438268153018978,3.117028761267079,2.8217059680375005,-2.35626315559015,2.6515859488197284
14.946184334627329,32.040638897608815,0.910616378388136,2.8217059680375005,-2.35626315559015,0.4451735659407854
-4.998743633965945,-8.372874328168308,-1.8275187727473154,2.8217059680375005,-2.35626315559015,-2.292961585194666
20.742629421213806,25.403064680536644,0.5250909524761971,2.8217059680375005,-2.35626315559015,0.05964814002884644
18.237619844432675,-1.1720932946327665,-0.7130582047684566,2.8217059680375005,-2.35626315559015,-1.1785010172158072
-12.685593511444203,45.643174812482314,1.2378829129456035,2.8217059680375005,-1.0353312771359113,-0.5484917779559857
-6.784961418902947,5.224878174599475,-0.9479528123805046,2.8217059680375005,-1.0353312771359113,-2.7343275032820937
0.4051898190570782,34.120996919376346,0.46020300639510325,2.8217059680375005,-1.0353312771359113,-1.326171684506486
-43.136797721941456,25.63589136355402,3.0663091916434637,2.8217059680375005,-1.0353312771359113,1.2799345007418745
-22.29317738920102,1.0012749485079055,4.621340058644593,2.8217059680375005,-1.0353312771359113,2.8349653677430044
-30.87794413485978,44.27812085786591,2.0534980523143718,2.8217059680375005,-1.0353312771359113,0.2671233614127826
-1.3161587165529482,10.77866512059007,-0.6074238058937027,2.8217059680375005,-1.0353312771359113,-2.393798496795292
2.7571024060161093,25.27792978835904,0.059684250920853055,2.8217059680375005,-1.0353312771359113,-1.7266904399807361
1.3744828754222134,31.872046574960287,0.35367699717754175,2.8217059680375005,-1.0353312771359113,-1.4326976937240474
-0.18843153948007085,35.23999581207873,0.5152841559156178,2.8217059680375005,-1.0353312771359113,-1.2710905349859714
-11.651930059598657,2.554256219184513,-1.1899139561361602,2.8217059680375005,-1.0353312771359113,-2.9762886470377494
-43.195569981140366,23.36454598196492,3.1651366063515867,2.8217059680375005,-1.0353312771359113,1.3787619154499975
-1.894118982019986,37.82805882407307,0.6501509990778889,2.8217059680375005,-1.0353312771359113,-1.1362236918237003
-40.73897514865622,34.26121645513956,2.6745736628130863,2.8217059680375005,-1.0353312771359113,0.8881989719114971
0.6408320727126195,33.631163494395096,0.4365691496304489,2.8217059680375005,-1.0353312771359113,-1.3498055412711403
-26.434868745483428,1.7666605964978395,4.437960639721318,2.8217059680375005,-1.0353312771359113,2.6515859488197284
-34.31729038253875,42.06521957490916,2.2315482568423746,2.8217059680375005,-1.0353312771359113,0.4451735659407854
-0.09061504504051143,12.746507149839628,-0.5065868942930769,2.8217059680375005,-1.0353312771359113,-2.292961585194666
-26.452537575710643,46.04037119672727,1.8460228309304356,2.8217059680375005,-1.0353312771359113,0.05964814002884644
-1.3220661956641848,37.04184339482315,0.6078736736857819,2.8217059680375005,-1.0353312771359113,-1.1785010172158072
5.854068685727616,-28.597690420397022,5.039821499003294,2.8217059680375005,2.7666073089217784,-0.5484917779559857
-23.598316028905444,-0.29551388182195826,2.853985773677185,2.8217059680375005,2.7666073089217784,-2.7343275032820937
-11.552361156009896,-27.527460645451395,4.262141592452793,2.8217059680375005,2.7666073089217784,-1.326171684506486
17.631553822298475,5.882130819467577,6.8682477777011535,2.8217059680375005,2.7666073089217784,1.2799345007418745
-13.94095226948086,12.552789975536498,8.423278644702282,2.8217059680375005,2.7666073089217784,2.8349653677430044
19.38471436689241,-16.360590234688004,5.855436638372062,2.8217059680375005,2.7666073089217784,0.2671233614127826
-24.510829578100576,-8.036293652699149,3.194514780163987,2.8217059680375005,2.7666073089217784,-2.393798496795292
-18.834104709163157,-21.98602221066879,3.861622836978543,2.8217059680375005,2.7666073089217784,-1.7266904399807361
-13.69737338555267,-26.345839210355226,4.155615583235232,2.8217059680375005,2.7666073089217784,-1.4326976937240474
-10.39714798584716,-28.047102224487578,4.317222741973308,2.8217059680375005,2.7666073089217784,-1.2710905349859714
-21.39261417769997,4.799040536559359,2.6120246299215295,2.8217059680375005,2.7666073089217784,-2.9762886470377494
16.284750213262196,7.712044494919049,6.967075192409276,2.8217059680375005,2.7666073089217784,1.3787619154499975
-7.462537780951601,-29.044851066137774,4.452089585135578,2.8217059680375005,2.7666073089217784,-1.1362236918237003
21.028490315207154,-2.4007798097518798,6.476512248870776,2.8217059680375005,2.7666073089217784,0.8881989719114971
-12.038925688814215,-27.2851405857088,4.238507735688138,2.8217059680375005,2.7666073089217784,-1.3498055412711403
-10.200446930350765,14.488776103790684,8.239899225779007,2.8217059680375005,2.7666073089217784,2.6515859488197284
20.74366980874793,-12.503223930253561,6.033486842900064,2.8217059680375005,2.7666073089217784,0.4451735659407854
-24.271684748244517,-10.342192456467064,3.295351691764613,2.8217059680375005,2.7666073089217784,-2.292961585194666
16.970563298929267,-20.466881029508766,5.647961416988125,2.8217059680375005,2.7666073089217784,0.05964814002884644
-8.396590440621939,-28.774805291257245,4.409812259743472,2.8217059680375005,2.7666073089217784,-1.1785010172158072
